candidate_id,include_main,analysis_group,sample_id,run,prompt_name,reasoning_operation,image_dependence_tier,source_node_id,source_feature_id,source_pos,source_zeroing_mode,target_answer,target_token_id,target_token,wrong_token_id,wrong_token,intervention_kind,mask_condition,control_group,control_feature_id,control_pos,control_activation,control_direct_effect,clean_feature_activation,mask_feature_activation,activation_drop,token_scored,scored_token_id,before_logit,after_logit,logit_effect,before_rank,after_rank,rank_effect,gap_closure,clean_target_logit,clean_target_rank,mask_target_logit,mask_target_rank,status,error_message
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,2235,100,36.5,,36.5,23.375,13.125,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,2235,100,36.5,,36.5,23.375,13.125,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,6705,129,2.578125,,2.578125,3.328125,-0.75,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,6705,129,2.578125,,2.578125,3.328125,-0.75,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,2235,129,36.5,0.1399363037198782,36.5,41.25,-4.75,target,2738,11.375,11.4375,0.0625,27,27,0,0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,2235,129,36.5,0.1399363037198782,36.5,41.25,-4.75,wrong,576,15.375,15.4375,0.0625,1,1,0,-0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,6386,129,21.875,0.08699354948475957,21.875,25.625,-3.75,target,2738,11.375,11.375,0.0,27,27,0,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,6386,129,21.875,0.08699354948475957,21.875,25.625,-3.75,wrong,576,15.375,15.375,0.0,1,1,0,-0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_feature_random_position_control,2235,100,36.5,,36.5,35.0,1.5,target,2738,11.375,11.3125,-0.0625,27,27,0,-0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_feature_random_position_control,2235,100,36.5,,36.5,35.0,1.5,wrong,576,15.375,15.25,-0.125,1,1,0,0.045454545454545456,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,random_active_feature_control,6705,129,2.578125,,2.578125,3.703125,-1.125,target,2738,11.375,11.4375,0.0625,27,26,1,0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P129:ID2235,2235,129,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,random_active_feature_control,6705,129,2.578125,,2.578125,3.703125,-1.125,wrong,576,15.375,15.4375,0.0625,1,1,0,-0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,source,2235,147,40.75,0.15623025689274073,40.75,,,target,2738,12.625,12.5625,0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,source,2235,147,40.75,0.15623025689274073,40.75,,,wrong,576,18.0,17.75,0.25,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,,,target,2738,12.625,12.625,0.0,26,27,1,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,same_feature_random_position_control,2235,114,40.75,,40.75,,,target,2738,12.625,12.625,0.0,26,27,1,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,same_feature_random_position_control,2235,114,40.75,,40.75,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,random_active_feature_control,6041,147,2.609375,,2.609375,,,target,2738,12.625,12.6875,-0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,clean_zeroing,clean,random_active_feature_control,6041,147,2.609375,,2.609375,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,source,2235,147,40.75,0.15623025689274073,40.75,16.125,24.625,target,2738,7.5,7.53125,0.03125,464,431,33,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,source,2235,147,40.75,0.15623025689274073,40.75,16.125,24.625,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,18.25,11.875,target,2738,7.5,7.53125,0.03125,464,454,10,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,18.25,11.875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,2235,114,40.75,,40.75,34.0,6.75,target,2738,7.5,7.46875,-0.03125,464,451,13,-0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,2235,114,40.75,,40.75,34.0,6.75,wrong,576,15.8125,15.75,-0.0625,2,2,0,0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,6041,147,2.609375,,2.609375,0.0,2.609375,target,2738,7.5,7.53125,0.03125,464,438,26,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,6041,147,2.609375,,2.609375,0.0,2.609375,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,source,2235,147,40.75,0.15623025689274073,40.75,16.125,24.625,target,2738,7.5,7.53125,0.03125,464,431,33,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,source,2235,147,40.75,0.15623025689274073,40.75,16.125,24.625,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,18.25,11.875,target,2738,7.5,7.53125,0.03125,464,454,10,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,18.25,11.875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,2235,114,40.75,,40.75,34.0,6.75,target,2738,7.5,7.46875,-0.03125,464,451,13,-0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,2235,114,40.75,,40.75,34.0,6.75,wrong,576,15.8125,15.75,-0.0625,2,2,0,0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,6041,147,2.609375,,2.609375,0.0,2.609375,target,2738,7.5,7.53125,0.03125,464,438,26,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,6041,147,2.609375,,2.609375,0.0,2.609375,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,2235,147,40.75,0.15623025689274073,40.75,38.25,2.5,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,2235,147,40.75,0.15623025689274073,40.75,38.25,2.5,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,34.75,-4.625,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,34.75,-4.625,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,2235,114,40.75,,40.75,32.5,8.25,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,2235,114,40.75,,40.75,32.5,8.25,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,6041,147,2.609375,,2.609375,2.125,0.484375,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,6041,147,2.609375,,2.609375,2.125,0.484375,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,2235,147,40.75,0.15623025689274073,40.75,33.75,7.0,target,2738,11.375,11.375,0.0,27,27,0,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,2235,147,40.75,0.15623025689274073,40.75,33.75,7.0,wrong,576,15.375,15.375,0.0,1,1,0,-0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L15:P147:ID2235,2235,147,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,6386,147,30.125,0.11980254529044032,30.125,17.25,12.875,target,2738,11.375,11.375,0.0,27,27,0,0.0,12.625,26,11.375,27,ok,
