candidate_id,include_main,analysis_group,sample_id,run,prompt_name,reasoning_operation,image_dependence_tier,source_node_id,source_feature_id,source_pos,source_zeroing_mode,target_answer,target_token_id,target_token,wrong_token_id,wrong_token,intervention_kind,mask_condition,control_group,control_feature_id,control_pos,control_activation,control_direct_effect,clean_feature_activation,mask_feature_activation,activation_drop,token_scored,scored_token_id,before_logit,after_logit,logit_effect,before_rank,after_rank,rank_effect,gap_closure,clean_target_logit,clean_target_rank,mask_target_logit,mask_target_rank,status,error_message
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,target,2738,7.5,7.5625,0.0625,464,452,12,0.012195121951219513,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,wrong,576,15.8125,15.875,0.0625,2,2,0,-0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,6346,130,43.5,,43.5,26.25,17.25,target,2738,7.5,7.5625,0.0625,464,438,26,0.012195121951219513,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,6346,130,43.5,,43.5,26.25,17.25,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,7360,30,1.0,,1.0,0.0,1.0,target,2738,7.5,7.53125,0.03125,464,465,-1,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,7360,30,1.0,,1.0,0.0,1.0,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,source,6346,30,45.0,0.23376050870865583,45.0,24.375,20.625,target,2738,7.5,7.53125,0.03125,464,446,18,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,source,6346,30,45.0,0.23376050870865583,45.0,24.375,20.625,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,target,2738,7.5,7.5625,0.0625,464,452,12,0.012195121951219513,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,wrong,576,15.8125,15.875,0.0625,2,2,0,-0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,6346,130,43.5,,43.5,26.25,17.25,target,2738,7.5,7.5625,0.0625,464,438,26,0.012195121951219513,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,6346,130,43.5,,43.5,26.25,17.25,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,7360,30,1.0,,1.0,0.0,1.0,target,2738,7.5,7.53125,0.03125,464,465,-1,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,7360,30,1.0,,1.0,0.0,1.0,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,6346,30,45.0,0.23376050870865583,45.0,37.75,7.25,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,6346,30,45.0,0.23376050870865583,45.0,37.75,7.25,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,6346,130,43.5,,43.5,26.375,17.125,target,2738,10.9375,10.875,-0.0625,36,36,0,-0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,6346,130,43.5,,43.5,26.375,17.125,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,7360,30,1.0,,1.0,1.359375,-0.359375,target,2738,10.9375,11.0,0.0625,36,37,-1,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,7360,30,1.0,,1.0,1.359375,-0.359375,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,6346,30,45.0,0.23376050870865583,45.0,42.25,2.75,target,2738,11.375,11.3125,-0.0625,27,27,0,-0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,6346,30,45.0,0.23376050870865583,45.0,42.25,2.75,wrong,576,15.375,15.25,-0.125,1,1,0,0.045454545454545456,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,target,2738,11.375,11.375,0.0,27,27,0,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,7909,30,18.625,0.19327526923734695,18.625,0.0,18.625,wrong,576,15.375,15.3125,-0.0625,1,1,0,0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_feature_random_position_control,6346,130,43.5,,43.5,33.25,10.25,target,2738,11.375,11.3125,-0.0625,27,27,0,-0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_feature_random_position_control,6346,130,43.5,,43.5,33.25,10.25,wrong,576,15.375,15.3125,-0.0625,1,1,0,0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,random_active_feature_control,7360,30,1.0,,1.0,0.0,1.0,target,2738,11.375,11.375,0.0,27,26,1,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P30:ID6346,6346,30,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,random_active_feature_control,7360,30,1.0,,1.0,0.0,1.0,wrong,576,15.375,15.375,0.0,1,1,0,-0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,source,7084,93,32.75,0.13839216833002865,32.75,,,target,2738,12.625,12.6875,-0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,source,7084,93,32.75,0.13839216833002865,32.75,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,,,target,2738,12.625,12.6875,-0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,same_feature_random_position_control,7084,92,32.75,,32.75,,,target,2738,12.625,12.6875,-0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,same_feature_random_position_control,7084,92,32.75,,32.75,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,random_active_feature_control,1976,93,1.921875,,1.921875,,,target,2738,12.625,12.6875,-0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,clean_zeroing,clean,random_active_feature_control,1976,93,1.921875,,1.921875,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,source,7084,93,32.75,0.13839216833002865,32.75,12.75,20.0,target,2738,7.5,7.53125,0.03125,464,432,32,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,source,7084,93,32.75,0.13839216833002865,32.75,12.75,20.0,wrong,576,15.8125,15.75,-0.0625,2,2,0,0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,28.0,4.75,target,2738,7.5,7.5,0.0,464,466,-2,0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,28.0,4.75,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,7084,92,32.75,,32.75,13.375,19.375,target,2738,7.5,7.53125,0.03125,464,452,12,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,7084,92,32.75,,32.75,13.375,19.375,wrong,576,15.8125,15.875,0.0625,2,2,0,-0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,1976,93,1.921875,,1.921875,0.0,1.921875,target,2738,7.5,7.5,0.0,464,469,-5,0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,1976,93,1.921875,,1.921875,0.0,1.921875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,source,7084,93,32.75,0.13839216833002865,32.75,12.75,20.0,target,2738,7.5,7.53125,0.03125,464,432,32,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,source,7084,93,32.75,0.13839216833002865,32.75,12.75,20.0,wrong,576,15.8125,15.75,-0.0625,2,2,0,0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,28.0,4.75,target,2738,7.5,7.5,0.0,464,466,-2,0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,28.0,4.75,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,7084,92,32.75,,32.75,13.375,19.375,target,2738,7.5,7.53125,0.03125,464,452,12,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,7084,92,32.75,,32.75,13.375,19.375,wrong,576,15.8125,15.875,0.0625,2,2,0,-0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,1976,93,1.921875,,1.921875,0.0,1.921875,target,2738,7.5,7.5,0.0,464,469,-5,0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,1976,93,1.921875,,1.921875,0.0,1.921875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,7084,93,32.75,0.13839216833002865,32.75,29.125,3.625,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,7084,93,32.75,0.13839216833002865,32.75,29.125,3.625,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,39.25,-6.5,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,39.25,-6.5,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,7084,92,32.75,,32.75,25.0,7.75,target,2738,10.9375,11.0,0.0625,36,34,2,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,7084,92,32.75,,32.75,25.0,7.75,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,1976,93,1.921875,,1.921875,0.0,1.921875,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,1976,93,1.921875,,1.921875,0.0,1.921875,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,7084,93,32.75,0.13839216833002865,32.75,36.75,-4.0,target,2738,11.375,11.3125,-0.0625,27,27,0,-0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,7084,93,32.75,0.13839216833002865,32.75,36.75,-4.0,wrong,576,15.375,15.3125,-0.0625,1,1,0,0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,35.5,-2.75,target,2738,11.375,11.375,0.0,27,27,0,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L13:P93:ID7084,7084,93,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,6346,93,32.75,0.1701257035601884,32.75,35.5,-2.75,wrong,576,15.375,15.3125,-0.0625,1,1,0,0.022727272727272728,12.625,26,11.375,27,ok,
