candidate_id,include_main,analysis_group,sample_id,run,prompt_name,reasoning_operation,image_dependence_tier,source_node_id,source_feature_id,source_pos,source_zeroing_mode,target_answer,target_token_id,target_token,wrong_token_id,wrong_token,intervention_kind,mask_condition,control_group,control_feature_id,control_pos,control_activation,control_direct_effect,clean_feature_activation,mask_feature_activation,activation_drop,token_scored,scored_token_id,before_logit,after_logit,logit_effect,before_rank,after_rank,rank_effect,gap_closure,clean_target_logit,clean_target_rank,mask_target_logit,mask_target_rank,status,error_message
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,15.4375,7.6875,target,2738,7.5,7.46875,-0.03125,464,464,0,-0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,15.4375,7.6875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,5217,200,26.875,,26.875,25.25,1.625,target,2738,7.5,7.53125,0.03125,464,445,19,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,5217,200,26.875,,26.875,25.25,1.625,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,1252,164,1.3125,,1.3125,0.0,1.3125,target,2738,7.5,7.5,0.0,464,458,6,0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,1252,164,1.3125,,1.3125,0.0,1.3125,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,source,5217,164,26.875,0.32460476621054113,26.875,7.9375,18.9375,target,2738,7.5,7.5625,0.0625,464,450,14,0.012195121951219513,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,source,5217,164,26.875,0.32460476621054113,26.875,7.9375,18.9375,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,15.4375,7.6875,target,2738,7.5,7.46875,-0.03125,464,464,0,-0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,15.4375,7.6875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,5217,200,26.875,,26.875,25.25,1.625,target,2738,7.5,7.53125,0.03125,464,445,19,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,5217,200,26.875,,26.875,25.25,1.625,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,1252,164,1.3125,,1.3125,0.0,1.3125,target,2738,7.5,7.5,0.0,464,458,6,0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,1252,164,1.3125,,1.3125,0.0,1.3125,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,5217,164,26.875,0.32460476621054113,26.875,30.0,-3.125,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,5217,164,26.875,0.32460476621054113,26.875,30.0,-3.125,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,19.25,3.875,target,2738,10.9375,10.875,-0.0625,36,36,0,-0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,19.25,3.875,wrong,576,16.25,16.125,-0.125,1,1,0,0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,5217,200,26.875,,26.875,34.25,-7.375,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,5217,200,26.875,,26.875,34.25,-7.375,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,1252,164,1.3125,,1.3125,1.921875,-0.609375,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,1252,164,1.3125,,1.3125,1.921875,-0.609375,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,5217,164,26.875,0.32460476621054113,26.875,26.125,0.75,target,2738,11.375,11.3125,-0.0625,27,27,0,-0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,5217,164,26.875,0.32460476621054113,26.875,26.125,0.75,wrong,576,15.375,15.3125,-0.0625,1,1,0,0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,27.125,-4.0,target,2738,11.375,11.4375,0.0625,27,25,2,0.05,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,3503,164,23.125,0.1900412648683414,23.125,27.125,-4.0,wrong,576,15.375,15.4375,0.0625,1,1,0,-0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_feature_random_position_control,5217,200,26.875,,26.875,27.125,-0.25,target,2738,11.375,11.375,0.0,27,26,1,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_feature_random_position_control,5217,200,26.875,,26.875,27.125,-0.25,wrong,576,15.375,15.375,0.0,1,1,0,-0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,random_active_feature_control,1252,164,1.3125,,1.3125,3.921875,-2.609375,target,2738,11.375,11.25,-0.125,27,27,0,-0.1,12.625,26,11.375,27,ok,
qwen_evidence_first_0001,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P164:ID5217,5217,164,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,random_active_feature_control,1252,164,1.3125,,1.3125,3.921875,-2.609375,wrong,576,15.375,15.25,-0.125,1,1,0,0.045454545454545456,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,source,5217,207,30.875,0.3729180337395519,30.875,,,target,2738,12.625,12.6875,-0.0625,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,source,5217,207,30.875,0.3729180337395519,30.875,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,,,target,2738,12.625,12.625,0.0,26,27,1,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,same_feature_random_position_control,5217,172,30.75,,30.75,,,target,2738,12.625,12.625,0.0,26,26,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,same_feature_random_position_control,5217,172,30.75,,30.75,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,random_active_feature_control,2709,207,2.4375,,2.4375,,,target,2738,12.625,12.6875,-0.0625,26,27,1,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,clean_zeroing,clean,random_active_feature_control,2709,207,2.4375,,2.4375,,,wrong,576,18.0,18.0,0.0,1,1,0,,12.625,26,,,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,source,5217,207,30.875,0.3729180337395519,30.875,9.6875,21.1875,target,2738,7.5,7.53125,0.03125,464,445,19,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,source,5217,207,30.875,0.3729180337395519,30.875,9.6875,21.1875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,9.125,24.125,target,2738,7.5,7.53125,0.03125,464,453,11,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,9.125,24.125,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,5217,172,30.75,,30.75,16.125,14.625,target,2738,7.5,7.53125,0.03125,464,458,6,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,same_feature_random_position_control,5217,172,30.75,,30.75,16.125,14.625,wrong,576,15.8125,15.875,0.0625,2,2,0,-0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,2709,207,2.4375,,2.4375,0.0,2.4375,target,2738,7.5,7.59375,0.09375,464,439,25,0.018292682926829267,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,answer_mask,random_active_feature_control,2709,207,2.4375,,2.4375,0.0,2.4375,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,source,5217,207,30.875,0.3729180337395519,30.875,9.6875,21.1875,target,2738,7.5,7.53125,0.03125,464,445,19,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,source,5217,207,30.875,0.3729180337395519,30.875,9.6875,21.1875,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,9.125,24.125,target,2738,7.5,7.53125,0.03125,464,453,11,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,9.125,24.125,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,5217,172,30.75,,30.75,16.125,14.625,target,2738,7.5,7.53125,0.03125,464,458,6,0.006097560975609756,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,same_feature_random_position_control,5217,172,30.75,,30.75,16.125,14.625,wrong,576,15.8125,15.875,0.0625,2,2,0,-0.0196078431372549,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,2709,207,2.4375,,2.4375,0.0,2.4375,target,2738,7.5,7.59375,0.09375,464,439,25,0.018292682926829267,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,union_mask,random_active_feature_control,2709,207,2.4375,,2.4375,0.0,2.4375,wrong,576,15.8125,15.8125,0.0,2,2,0,-0.0,12.625,26,7.5,464,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,5217,207,30.875,0.3729180337395519,30.875,23.5,7.375,target,2738,10.9375,10.875,-0.0625,36,37,-1,-0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,source,5217,207,30.875,0.3729180337395519,30.875,23.5,7.375,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,19.75,13.5,target,2738,10.9375,10.9375,0.0,36,36,0,0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,19.75,13.5,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,5217,172,30.75,,30.75,23.5,7.25,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,same_feature_random_position_control,5217,172,30.75,,30.75,23.5,7.25,wrong,576,16.25,16.375,0.125,1,1,0,-0.034482758620689655,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,2709,207,2.4375,,2.4375,1.4296875,1.0078125,target,2738,10.9375,11.0,0.0625,36,36,0,0.037037037037037035,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shifted_mask,random_active_feature_control,2709,207,2.4375,,2.4375,1.4296875,1.0078125,wrong,576,16.25,16.25,0.0,1,1,0,-0.0,12.625,26,10.9375,36,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,5217,207,30.875,0.3729180337395519,30.875,27.125,3.75,target,2738,11.375,11.375,0.0,27,25,2,0.0,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,source,5217,207,30.875,0.3729180337395519,30.875,27.125,3.75,wrong,576,15.375,15.3125,-0.0625,1,1,0,0.022727272727272728,12.625,26,11.375,27,ok,
qwen_evidence_first_0002,1,non_numeric,okvqa_val_00310,evidence_first,B_direct,relation_reasoning,low,F:L17:P207:ID5217,5217,207,subtract,view,2738, View,576, The,mask_restore,shuffled_mask,same_position_matched_feature_control,4500,207,33.25,0.164219431579113,33.25,18.375,14.875,target,2738,11.375,11.375,0.0,27,27,0,0.0,12.625,26,11.375,27,ok,
