model_family,sample_id,sample_type,condition,status,blocked_reason,question_text,answer_text,image_filename,target_token_id,target_token,target_logit,target_prob,target_rank,wrong_token_id,wrong_token,wrong_logit,wrong_rank,target_minus_wrong_margin,generated_text,predicted_answer,format_ok,empty_answer
gemma,okvqa_val_00893,relation_reasoning,mask_A,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,4.4375,2.2726021945489754e-21,25257,236770,1,51.75,1,-47.3125,12 tracks converge,12 tracks converge,1,0
gemma,okvqa_val_00893,relation_reasoning,mask_B,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,22.875,3.413836921484226e-11,356,236770,1,46.75,1,-23.875,100%,100,1,0
gemma,okvqa_val_00893,relation_reasoning,mask_A_union_B,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,6.4375,2.4767756940553864e-20,18305,236770,1,51.5,1,-45.0625,12 trains run,12 trains run,1,0
gemma,okvqa_val_00893,relation_reasoning,random_A_size,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,9.5625,3.582823609583188e-20,8368,236770,1,54.25,1,-44.6875,11 tracks run,11 tracks run,1,0
gemma,okvqa_val_00893,relation_reasoning,random_B_size,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,20.375,4.3935965976515945e-12,652,236770,1,46.0,1,-25.625,125 series,125 series,1,0
gemma,okvqa_val_00893,relation_reasoning,random_union_size,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,2.46875,1.5071350314164072e-20,44940,236770,1,48.0,1,-45.53125,1234,1234,1,0
gemma,okvqa_val_00893,relation_reasoning,wrong_image,ok,,How does this train run?,electricity,COCO_val2014_000000028236.jpg,124076,Electricity,4.125,3.236179227479093e-19,28682,236800,3,46.5,1,-42.375,3rd rail.,3rd rail,1,0
gemma,okvqa_val_01960,relation_reasoning,clean,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,4.09375,1.9839612001707109e-16,15218,236770,1,40.25,1,-36.15625,19th-,19th,1,0
gemma,okvqa_val_01960,relation_reasoning,mask_A,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,2.859375,5.773695529329512e-17,23169,236770,1,40.25,1,-37.390625,18th-,18th,1,0
gemma,okvqa_val_01960,relation_reasoning,mask_B,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,4.03125,4.15854663572541e-17,16385,236770,1,41.75,1,-37.71875,18th-,18th,1,0
gemma,okvqa_val_01960,relation_reasoning,mask_A_union_B,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,5.5625,1.4975910437392494e-16,9382,236770,1,42.0,1,-36.4375,18th-,18th,1,0
gemma,okvqa_val_01960,relation_reasoning,random_A_size,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,6.0625,4.2906639231623796e-17,9473,236770,1,43.75,1,-37.6875,1970,1970,1,0
gemma,okvqa_val_01960,relation_reasoning,random_B_size,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,7.6875,1.3214298959296283e-16,9250,236770,1,44.25,1,-36.5625,18th-,18th,1,0
gemma,okvqa_val_01960,relation_reasoning,random_union_size,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,6.65625,1.1082452109651239e-18,9442,236770,1,48.0,1,-41.34375,18th-,18th,1,0
gemma,okvqa_val_01960,relation_reasoning,wrong_image,ok,,What kind of couch is that?,sofa,COCO_val2014_000000546964.jpg,168858, Sofa,10.3125,1.2765973716501178e-13,7322,108,"

",39.25,1,-28.9375,The image doesn,the image doesn,1,0
gemma,okvqa_val_01256,comparison_reasoning,clean,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,13.1875,1.1623979773514592e-12,1613,432,�,40.25,1,-27.0625,Venus and,venus and,1,0
gemma,okvqa_val_01256,comparison_reasoning,mask_A,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,13.5625,1.687621938896433e-13,1792,236770,1,42.75,1,-29.1875,1990,1990,1,0
gemma,okvqa_val_01256,comparison_reasoning,mask_B,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,11.75,1.7707674383879088e-14,3244,432,�,43.0,1,-31.25,Venus and,venus and,1,0
gemma,okvqa_val_01256,comparison_reasoning,mask_A_union_B,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,13.875,1.3656114203320323e-14,2061,236770,1,45.75,1,-31.875,1990,1990,1,0
gemma,okvqa_val_01256,comparison_reasoning,random_A_size,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,13.125,1.3124861068033056e-14,2493,236770,1,44.75,1,-31.625,1990,1990,1,0
gemma,okvqa_val_01256,comparison_reasoning,random_B_size,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,14.0,2.4153767094053924e-12,1399,236770,1,40.25,1,-26.25,1990,1990,1,0
gemma,okvqa_val_01256,comparison_reasoning,random_union_size,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,14.25,3.678423451253243e-12,1226,432,�,40.25,1,-26.0,Venus and,venus and,1,0
gemma,okvqa_val_01256,comparison_reasoning,wrong_image,ok,,Which fashion conscious sisters are famous for playing this game?,williams,COCO_val2014_000000562581.jpg,13643, Williams,5.0,5.234667911493352e-22,22777,432,�,54.0,1,-49.0,The answer,the answer,1,0
gemma,okvqa_val_01672,comparison_reasoning,clean,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,40.5,1.9396984498598613e-06,10,108,"

",52.75,1,-12.25,Mozzarella,mozzarella,1,0
gemma,okvqa_val_01672,comparison_reasoning,mask_A,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,43.75,0.0002223521441919729,4,107,"
",52.0,1,-8.25,Feta cheese,feta cheese,1,0
gemma,okvqa_val_01672,comparison_reasoning,mask_B,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,39.25,5.443807253868727e-07,14,108,"

",53.25,1,-14.0,Feta cheese,feta cheese,1,0
gemma,okvqa_val_01672,comparison_reasoning,mask_A_union_B,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,49.25,0.04947953298687935,3,107,"
",52.0,1,-2.75,Mozzarella,mozzarella,1,0
gemma,okvqa_val_01672,comparison_reasoning,random_A_size,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,45.75,0.0007456496823579073,5,107,"
",52.25,1,-6.5,Mozzarella,mozzarella,1,0
gemma,okvqa_val_01672,comparison_reasoning,random_B_size,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,50.25,0.14960572123527527,3,107,"
",51.5,1,-1.25,Mozzarella,mozzarella,1,0
gemma,okvqa_val_01672,comparison_reasoning,random_union_size,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,48.5,0.010915843769907951,4,108,"

",52.5,1,-4.0,Mozzarella,mozzarella,1,0
gemma,okvqa_val_01672,comparison_reasoning,wrong_image,ok,,What is the most common kind of cheese used in this dish?,mozzarella,COCO_val2014_000000007787.jpg,38987, Moz,39.0,1.3387613762461115e-05,19,143965, cheddar,49.5,1,-10.5,cheddar.,cheddar,1,0
gemma,okvqa_val_1171125,comparison_reasoning,clean,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,17.625,1.88067741718409e-14,1710,432,�,49.0,1,-31.375,Wood and,wood and,1,0
gemma,okvqa_val_1171125,comparison_reasoning,mask_A,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,19.75,3.9484507243642275e-13,1001,236800,3,48.25,1,-28.5,3D fabric.,3d fabric,1,0
gemma,okvqa_val_1171125,comparison_reasoning,mask_B,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,19.5,1.8240250889561826e-12,938,432,�,45.75,1,-26.25,Fabric.,fabric,1,0
gemma,okvqa_val_1171125,comparison_reasoning,mask_A_union_B,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,19.625,2.1696578182076737e-13,963,236800,3,48.75,1,-29.125,3D fabric.,3d fabric,1,0
gemma,okvqa_val_1171125,comparison_reasoning,random_A_size,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,19.625,7.71784285785726e-12,926,432,�,44.75,1,-25.125,Fabric.,fabric,1,0
gemma,okvqa_val_1171125,comparison_reasoning,random_B_size,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,19.875,7.772264819586039e-13,748,236770,1,47.5,1,-27.625,100%,100,1,0
gemma,okvqa_val_1171125,comparison_reasoning,random_union_size,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,21.125,9.301844884623822e-12,634,432,�,45.5,1,-24.375,likely fabric,likely fabric,1,0
gemma,okvqa_val_1171125,comparison_reasoning,wrong_image,ok,,Which material is used for making the sofa set shown in this picture?,polyester,COCO_val2014_000000117112.jpg,43013, polyester,20.25,3.0561946202933843e-13,884,236800,3,48.75,1,-28.5,3D-printed,3dprinted,1,0
gemma,okvqa_val_1686835,comparison_reasoning,clean,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,39.5,0.00032935751369223,10,200,<b>,47.0,1,-7.5,<b>headphones</b>.,bheadphonesb,1,0
gemma,okvqa_val_1686835,comparison_reasoning,mask_A,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,24.875,5.3498257907014235e-11,238,200,<b>,48.5,1,-23.625,<b>telephone</b>.,btelephoneb,1,0
gemma,okvqa_val_1686835,comparison_reasoning,mask_B,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,38.75,0.00018434246885590255,12,200,<b>,47.0,1,-8.25,<b>headphones</b>.,bheadphonesb,1,0
gemma,okvqa_val_1686835,comparison_reasoning,mask_A_union_B,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,24.625,7.669770374363338e-11,263,200,<b>,47.75,1,-23.125,<b>telephone</b>.,btelephoneb,1,0
gemma,okvqa_val_1686835,comparison_reasoning,random_A_size,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,39.75,0.00010140799713553861,13,200,<b>,48.5,1,-8.75,<b>headphones</b>.,bheadphonesb,1,0
gemma,okvqa_val_1686835,comparison_reasoning,random_B_size,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,39.0,7.775152334943414e-05,16,119410,headphones,47.5,1,-8.5,headphones.,headphones,1,0
gemma,okvqa_val_1686835,comparison_reasoning,random_union_size,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,107727, headphone,37.25,4.750731022795662e-06,21,200,<b>,49.0,1,-11.75,<b>headset</b>,bheadsetb,1,0
gemma,okvqa_val_1686835,comparison_reasoning,wrong_image,ok,,Which item shown here is a compound word derived from the name of the human cranium and the telephone?,headphone,COCO_val2014_000000168683.jpg,10901, Head,26.625,1.2738646248955376e-10,226,200,<b>,49.25,1,-22.625,<b>telephone</b>.,btelephoneb,1,0
gemma,okvqa_val_258605,comparison_reasoning,clean,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,20.625,1.9711302902403194e-12,571,432,�,47.5,1,-26.875,The room,the room,1,0
gemma,okvqa_val_258605,comparison_reasoning,mask_A,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,17.875,2.9859232762111804e-14,1218,432,�,49.0,1,-31.125,cooking and,cooking and,1,0
gemma,okvqa_val_258605,comparison_reasoning,mask_B,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,21.375,8.650405912413728e-12,451,432,�,46.75,1,-25.375,The room,the room,1,0
gemma,okvqa_val_258605,comparison_reasoning,mask_A_union_B,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,17.375,1.4910811300949955e-12,932,432,�,44.5,1,-27.125,cooking and,cooking and,1,0
gemma,okvqa_val_258605,comparison_reasoning,random_A_size,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,15.9375,3.3193880773257e-15,1915,432,�,49.25,1,-33.3125,Cooking and,cooking and,1,0
gemma,okvqa_val_258605,comparison_reasoning,random_B_size,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,16.75,1.1624696431150605e-13,1424,432,�,46.5,1,-29.75,A kitchen,a kitchen,1,0
gemma,okvqa_val_258605,comparison_reasoning,random_union_size,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,3944, cook,18.25,8.541960541674776e-13,1010,432,�,46.0,1,-27.75,The room,the room,1,0
gemma,okvqa_val_258605,comparison_reasoning,wrong_image,ok,,What is this room mostly used for?,cook,COCO_val2014_000000025860.jpg,22959,Cook,-7.96875,3.1286600675185637e-25,139662,236770,1,48.0,1,-55.96875,1. Transportation hub,1,1,0
gemma,okvqa_val_1295955,text_object_binding,clean,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,14.0625,2.583950767960088e-17,2174,432,�,52.25,1,-38.1875,He is,he is,1,0
gemma,okvqa_val_1295955,text_object_binding,mask_A,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,10.25,4.0777162833460145e-18,7398,432,�,50.25,1,-40.0,He is,he is,1,0
gemma,okvqa_val_1295955,text_object_binding,mask_B,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,16.5,8.937285501474498e-17,1110,432,�,53.25,1,-36.75,They are,they are,1,0
gemma,okvqa_val_1295955,text_object_binding,mask_A_union_B,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,8.625,1.4193723962707528e-19,9835,432,�,52.0,1,-43.375,They are,they are,1,0
gemma,okvqa_val_1295955,text_object_binding,random_A_size,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,8.75,5.7032774576672345e-19,6118,432,�,50.75,1,-42.0,He is,he is,1,0
gemma,okvqa_val_1295955,text_object_binding,random_B_size,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,12.25,3.965136588387241e-17,2958,432,�,50.0,1,-37.75,He is,he is,1,0
gemma,okvqa_val_1295955,text_object_binding,random_union_size,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,13.6875,7.510100101008822e-16,2059,432,�,48.5,1,-34.8125,He is,he is,1,0
gemma,okvqa_val_1295955,text_object_binding,wrong_image,ok,,Why would this person be holding this sign?,protest,COCO_val2014_000000129595.jpg,41867, Protest,8.375,2.8679670156314726e-19,11342,432,�,50.5,1,-42.125,They are,they are,1,0
gemma,okvqa_val_04586,local_context_inference,clean,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,29.5,2.460169654799893e-12,98,236770,1,56.0,1,-26.5,"19 franchises,",19 franchises,1,0
gemma,okvqa_val_04586,local_context_inference,mask_A,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,33.75,1.4630178579028152e-12,38,236778,2,61.0,1,-27.25,20th Century,20th century,1,0
gemma,okvqa_val_04586,local_context_inference,mask_B,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,26.125,5.550490012810709e-14,227,236770,1,56.5,1,-30.375,12 other major,12 other major,1,0
gemma,okvqa_val_04586,local_context_inference,mask_A_union_B,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,30.125,1.434381347693251e-14,91,236778,2,62.0,1,-31.875,2014,2014,1,0
gemma,okvqa_val_04586,local_context_inference,random_A_size,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,30.5,1.2703570834160516e-11,79,236770,1,55.25,1,-24.75,1984,1984,1,0
gemma,okvqa_val_04586,local_context_inference,random_B_size,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,30.0,2.0817557747077053e-12,95,236770,1,56.5,1,-26.5,"19 franchises,",19 franchises,1,0
gemma,okvqa_val_04586,local_context_inference,random_union_size,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,31.125,1.0603285149858241e-13,48,236778,2,61.0,1,-29.875,2000,2000,1,0
gemma,okvqa_val_04586,local_context_inference,wrong_image,ok,,What other movie franchises has lego made playsets based on?,star war,COCO_val2014_000000251752.jpg,9290, Star,23.25,8.533005278428391e-17,207,236778,2,60.25,1,-37.0,2000,2000,1,0
gemma,okvqa_val_00506,local_context_inference,clean,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,25.625,6.971168204472633e-06,35,236770,1,36.5,1,-10.875,1901,1901,1,0
gemma,okvqa_val_00506,local_context_inference,mask_A,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,19.5,5.01821766363264e-08,310,236770,1,35.5,1,-16.0,1901,1901,1,0
gemma,okvqa_val_00506,local_context_inference,mask_B,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,22.625,3.892543190886499e-06,55,236812,4,34.75,1,-12.125,42.,42,1,0
gemma,okvqa_val_00506,local_context_inference,mask_A_union_B,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,26.625,6.352874333970249e-05,23,236770,1,35.75,1,-9.125,1909,1909,1,0
gemma,okvqa_val_00506,local_context_inference,random_A_size,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,24.125,4.714600436273031e-06,43,236770,1,35.75,1,-11.625,19th-,19th,1,0
gemma,okvqa_val_00506,local_context_inference,random_B_size,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,21.375,3.158017136684066e-07,144,236812,4,36.25,1,-14.875,42.,42,1,0
gemma,okvqa_val_00506,local_context_inference,random_union_size,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,17.75,1.4072955423216627e-07,396,236812,4,33.25,1,-15.5,45th president,45th president,1,0
gemma,okvqa_val_00506,local_context_inference,wrong_image,ok,,Named after theodore roosevelt?,teddy bear,COCO_val2014_000000116861.jpg,60349, teddy,27.25,5.46285541247471e-08,33,236770,1,43.75,1,-16.5,1901,1901,1,0
gemma,okvqa_val_00492,local_context_inference,clean,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,67211,Sail,19.125,4.277767029492452e-11,30,236778,2,43.0,1,-23.875,20-foot,20foot,1,0
gemma,okvqa_val_00492,local_context_inference,mask_A,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,79811,sail,12.3125,3.876225512441933e-13,3695,85034, sailboat,40.5,1,-28.1875,sailboat.,sailboat,1,0
gemma,okvqa_val_00492,local_context_inference,mask_B,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,67211,Sail,20.125,7.052791684003523e-11,31,236778,2,43.5,1,-23.375,21-foot,21foot,1,0
gemma,okvqa_val_00492,local_context_inference,mask_A_union_B,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,79811,sail,16.75,9.283617982431408e-14,1544,85034, sailboat,46.75,1,-30.0,sailboat.,sailboat,1,0
gemma,okvqa_val_00492,local_context_inference,random_A_size,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,67211,Sail,29.875,1.41635514427918e-09,18,236778,2,50.25,1,-20.375,25-foot,25foot,1,0
gemma,okvqa_val_00492,local_context_inference,random_B_size,ok,,What type of boat is this?,sail,COCO_val2014_000000174679.jpg,67211,Sail,18.625,3.160837147575535e-10,28,236778,2,40.5,1,-21.875,20-foot,20foot,1,0
